TrkTime (EST),TrkLatitude,TrkLongitude,TrkAltitude (m),HeadingPlatMagnetic (T),HeadingPlatTrue (T),PlatformSpeed (kts),TrkDist (nm),month,day,year,eventno,legtype,legstage,legno,glarel,glarer,beaufort,cloud,wx,visiblty,effort_edits,rectypeEFFORT,rectype,sightno,angle,speccode,number,numcalf,anhead,photos,idrel,confidnc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,edits,notes,refno,stratum,utc,radalt,gpsspeed,setalt,setvel,lensfl,ggf,int,gpsq,gpssats,roll,pitch,yaw,maghead,glarev,ph_qual
2023-12-09T08:40:30.6,43.65073666666667,-69.46973666666666,384.2,29.72,44.72,145.41,0.2016601255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:40:30.6,43.65073666666667,-69.46973666666666,384.2,29.72,44.72,145.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:40:35.6,43.65311833333334,-69.46648666666668,384.9,30.009999999999998,45.01,144.66,0.2009518502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:40:40.6,43.65548833333333,-69.463195,385.9,30.270000000000003,45.27,145.13,0.2017289907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:40:45.6,43.65785,-69.459915,386.9,30.479999999999997,45.48,144.6,0.2010128464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:40:50.6,43.660175,-69.45662,388,31.14,46.14,143.9,0.1999279568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:40:55.6,43.662481666666665,-69.45331833333333,391.4,31.380000000000003,46.38,143.56,0.1993651795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:41:00.6,43.66475166666667,-69.44999000000001,393.4,32.14,47.14,142.8,0.1986793937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:41:00.6,43.66475166666667,-69.44999000000001,393.4,32.14,47.14,142.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:41:05.6,43.667008333333335,-69.44666,391.9,31.92,46.92,143.64,0.1981799326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:41:10.6,43.669285,-69.443305,390.1,31.990000000000002,46.99,144.23,0.1997893301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:41:15.6,43.671546666666664,-69.439925,391.2,32.23,47.23,143.84,0.1999658331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:41:20.6,43.67379,-69.43654166666667,395,32.74,47.74,143.25,0.1993226098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:41:25.6,43.67602833333334,-69.43316666666666,395,32.71,47.71,143.91,0.1988489537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:41:30.6,43.678255,-69.42976,395.1,33.1,48.1,143.93,0.1993902433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:41:35.6,43.68045,-69.426345,401.3,33.8,48.8,142.13,0.1983867218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:41:40.6,43.682610000000004,-69.422955,407.4,33.57,48.57,141.62,0.1961771635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:41:45.6,43.68476833333333,-69.41957833333333,408.9,33.87,48.87,141.19,0.195672907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:41:50.6,43.68694166666667,-69.4162,403.1,32.95,47.95,142.99,0.1963206125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:41:55.6,43.689155,-69.412795,398.8,33.59,48.59,143.56,0.1987805497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:42:00.6,43.691311666666664,-69.409345,402.5,35.03,50.03,141.56,0.1979920391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:42:00.6,43.691311666666664,-69.409345,402.5,35.03,50.03,141.56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:42:05.6,43.693385,-69.405865,409,36.23,51.23,140.37,0.1957559115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:42:10.6,43.69542333333333,-69.40240166666666,411.4,35.77,50.77,140.05,0.1938606707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:42:15.6,43.69744166666667,-69.39891166666666,409.4,37.4,52.4,140.37,0.1940035285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:42:20.6,43.69940666666667,-69.39533166666666,403.6,37.86,52.86,141.84,0.1951127543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:42:25.6,43.70138833333334,-69.39169833333334,401.5,38.56,53.56,143.2,0.1975585399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:42:30.6,43.703313333333334,-69.388015,403.8,39.6,54.6,141.88,0.1972789065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:42:30.6,43.703313333333334,-69.388015,403.8,39.6,54.6,141.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:42:35.6,43.705198333333335,-69.38432666666667,408.7,40.16,55.16,140.47,0.196054586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:42:40.6,43.707035,-69.38066,415.7,40.7,55.7,139.06,0.1936160263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:42:45.6,43.70882833333334,-69.37700333333333,417.3,40.41,55.41,138.93,0.1917827909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:42:50.6,43.71067166666667,-69.37335333333333,412.9,40.42,55.42,139.97,0.1932429625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:42:55.6,43.71250333333333,-69.369635,410.7,40.98,55.98,141.16,0.1952820391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:43:00.6,43.71432166666666,-69.36591333333334,413.2,41.15,56.15,140.29,0.1949480945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:43:05.6,43.7161,-69.36218166666667,417.4,41.98,56.98,139.52,0.1939714905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:43:10.6,43.71785,-69.35842666666667,419.3,42.15,57.15,139.65,0.1938865146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:43:15.6,43.71960833333333,-69.35467333333335,415.9,42.19,57.19,140.06,0.1940934158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:43:20.6,43.72137333333333,-69.35090166666669,411.9,42.25,57.25,140.77,0.1949746921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:43:25.6,43.72313833333333,-69.34710333333334,408.9,42.38,57.38,141.85,0.195942914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:43:30.6,43.724896666666666,-69.34328166666667,404.4,42.99,57.99,142.27,0.1965759264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:43:30.6,43.724896666666666,-69.34328166666667,404.4,42.99,57.99,142.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:43:35.6,43.726641666666666,-69.33943,404.1,43.17,58.17,141.53,0.1972446909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:43:40.6,43.72838,-69.33559166666667,405.6,43.29,58.29,141.36,0.1965378236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:43:45.6,43.73008333333333,-69.33173,404.1,43.8,58.8,142.58,0.1962892863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:43:50.6,43.731786666666665,-69.327855,402.5,43.93,58.93,141.25,0.1967791951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:43:55.6,43.733486666666664,-69.324005,404.8,43.28,58.28,140.98,0.1957448903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:44:00.6,43.73520666666667,-69.32019666666666,408,43.09,58.09,139.78,0.1948345186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:44:05.6,43.736915,-69.31640166666666,409.2,43.23,58.23,140.07,0.1939689597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:44:10.6,43.73860333333334,-69.312595,408.8,43.85,58.85,139.79,0.1937638283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:44:15.6,43.740273333333334,-69.30877,409.5,44.05,59.05,139.6,0.1938665018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:44:20.6,43.74190333333333,-69.30493,415.2,45.06,60.06,138.27,0.1931921326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:44:25.6,43.743545,-69.301095,417.8,43.93,58.93,139.68,0.1933573802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:44:30.6,43.74523166666667,-69.29726833333334,416.5,43.34,58.34,140.33,0.1944359359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:44:30.6,43.74523166666667,-69.29726833333334,416.5,43.34,58.34,140.33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:44:35.6,43.74695166666667,-69.293475,416.6,42.62,57.62,139.98,0.1942556769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:44:40.6,43.748686666666664,-69.28969833333333,413.7,42.85,57.85,140.88,0.1941215708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:44:45.6,43.75039833333334,-69.28588333333333,411.1,43.56,58.56,140.67,0.1947797433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:44:50.6,43.7521,-69.28206,404.8,43.4,58.4,141.63,0.1947672209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:44:55.6,43.753811666666664,-69.27818833333333,399.7,43.48,58.48,142.27,0.196863628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:45:00.6,43.75555166666667,-69.27432333333333,400,43.05,58.05,142.04,0.1975074725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:45:05.6,43.75729333333334,-69.27046833333333,398.2,42.91,57.91,142.12,0.1971884871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:45:10.6,43.7591,-69.26664166666669,396.9,40.91,55.91,143.54,0.1982518078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:45:15.6,43.76097,-69.26285166666666,398.6,40.48,55.48,143.54,0.1990385366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:45:20.6,43.76287166666667,-69.25912,399.3,39.29,54.29,142.79,0.1980408512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:45:25.6,43.7648,-69.25543333333333,396.9,38.92,53.92,142.43,0.1973804135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:45:30.6,43.76676166666667,-69.25176666666667,394.6,38.18,53.18,142.27,0.1978592983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:45:30.6,43.76676166666667,-69.25176666666667,394.6,38.18,53.18,142.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:45:35.6,43.768728333333335,-69.24808666666667,390.8,39.11,54.11,143.83,0.1984983561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:45:40.6,43.77065666666667,-69.24434833333335,386.7,39.43,54.43,143.92,0.1991862612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:45:45.6,43.77260833333333,-69.24060333333334,384.9,39.35,54.35,144.08,0.2002338576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:45:50.6,43.77456166666666,-69.236885,386.6,38.71,53.71,143.58,0.1993521068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:45:55.6,43.77652166666667,-69.23318666666667,390.4,38.78,53.78,142.88,0.1988839474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:46:00.6,43.77847333333333,-69.22951666666668,391.7,38.45,53.45,142.18,0.1975937498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:46:00.6,43.77847333333333,-69.22951666666668,391.7,38.45,53.45,142.18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:46:05.6,43.780431666666665,-69.22584333333333,389.2,38.59,53.59,143.37,0.1979434261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:46:10.6,43.78243333333333,-69.22216,383.6,37.92,52.92,143.94,0.1998418151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:46:15.6,43.78447,-69.21849,380.9,36.99,51.99,145.05,0.2006497577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:46:20.6,43.786555,-69.214875,380.8,36.01,51.01,145.07,0.2005590262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:46:25.6,43.78863333333334,-69.211285,383.1,36.44,51.44,143.21,0.199458667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:46:30.6,43.79072,-69.20773166666666,384.2,35.32,50.32,143.23,0.1985325061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:46:30.6,43.79072,-69.20773166666666,384.2,35.32,50.32,143.23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:46:35.6,43.79288833333333,-69.20427833333333,385.2,32.56,47.56,143.63,0.1983682883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:46:40.6,43.795175,-69.200945,387.6,30.939999999999998,45.94,143.86,0.1992963269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:46:45.6,43.79750333333334,-69.197665,387,30,45,143.94,0.1993694023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:46:50.6,43.79984,-69.19439333333334,384.3,30.840000000000003,45.84,143.77,0.1994597375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:46:55.6,43.80214333333333,-69.191085,384.8,31.07,46.07,143.14,0.1991937144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:47:00.6,43.80444000000001,-69.187795,387.8,30.799999999999997,45.8,142.38,0.1983402638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:47:05.6,43.80673000000001,-69.18452666666667,388.8,31.29,46.29,142.3,0.1973835757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:47:10.6,43.809000000000005,-69.18124333333333,383.3,31.39,46.39,142.47,0.19701392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:47:15.6,43.811285,-69.177915,378.9,31.6,46.6,144.08,0.1990421498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:47:20.6,43.813570000000006,-69.17456166666666,380.2,31.58,46.58,143.77,0.1998242834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:47:25.6,43.81583833333333,-69.17121333333334,380.9,32.04,47.04,143.44,0.198976561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:47:30.6,43.81811666666667,-69.167855,380.5,31.950000000000003,46.95,143.35,0.1996993835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:47:30.6,43.81811666666667,-69.167855,380.5,31.950000000000003,46.95,143.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:47:35.6,43.820391666666666,-69.16451,381,31.189999999999998,46.19,144.15,0.1991375932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:47:40.6,43.822735,-69.16125833333334,380.8,29.28,44.28,143.48,0.1990889954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:47:45.6,43.82512666666667,-69.15806833333333,380,28.549999999999997,43.55,143.96,0.1992849251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:47:50.6,43.827553333333334,-69.1549,377.7,28.39,43.39,144.27,0.2001559135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:47:55.6,43.829966666666664,-69.151695,377,29.39,44.39,144.75,0.2006655238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:48:00.6,43.83235833333333,-69.148455,376,29.229999999999997,44.23,145.27,0.200780906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:48:00.6,43.83235833333333,-69.148455,376,29.229999999999997,44.23,145.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:48:05.6,43.834775,-69.14524666666667,375.4,28.54,43.54,145.19,0.2009021829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:48:10.6,43.83721,-69.14206,373.9,28.4,43.4,145.22,0.20104943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:48:15.6,43.83965833333333,-69.13884666666667,373.8,28.79,43.79,146.11,0.2024206374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:48:20.6,43.842043333333336,-69.13558833333333,373.5,30.36,45.36,144.64,0.2010353314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:48:25.6,43.84438333333334,-69.13229833333334,375.7,30.299999999999997,45.3,144.6,0.2000899589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:48:30.6,43.84674333333334,-69.12904666666667,379.8,29.950000000000003,44.95,143.13,0.1997574937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:48:35.6,43.84908,-69.12583333333333,385.5,29.85,44.85,141.47,0.1975899731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:48:40.6,43.851405,-69.12266,387.4,29.549999999999997,44.55,141.47,0.1958706074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:48:45.6,43.85370833333333,-69.11943666666667,385.4,31.310000000000002,46.31,142.71,0.1964736447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:48:50.6,43.85597333333333,-69.11613166666666,378,31.590000000000003,46.59,142.96,0.1974043643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:48:55.6,43.858241666666665,-69.11274,369.5,32.58,47.58,145,0.2002728422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:49:00.6,43.86048666666667,-69.10927166666667,366.6,33.87,48.87,145.98,0.2017762093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:49:05.6,43.862658333333336,-69.105735,369.8,36.25,51.25,143.67,0.2011005955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:49:10.6,43.864621666666665,-69.102085,374.9,39.56,54.56,141.17,0.1971310864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:49:15.6,43.866501666666665,-69.098405,377,39.76,54.76,140.81,0.1952345911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:49:20.6,43.868368333333336,-69.09471166666667,369.9,40.33,55.33,141.73,0.1952410569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:49:25.6,43.87024,-69.09095833333333,362.5,39.86,54.86,143.28,0.1975397428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:49:30.6,43.87217166666667,-69.08721666666666,360,39.5,54.5,143.55,0.1991960798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09T08:49:35.6,43.874095,-69.08345666666668,357.9,39.85,54.85,143.85,0.1995475204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
