rectype,month,day,year,eventno,time,lat,long,heading,alt,legtype,legstage,legno,visiblty,glarel,glarer,beaufort,cloud,wx,sightno,strip,speccode,number,numcalf,anhead,photos,idrel,confidnc,behav1,behav2,behav3,behav4,behav5,behav6,behav7,behav8,behav9,behav10,behav11,behav12,behav13,behav14,behav15,psightings,ssightings,pnum,snum,legflag,view,refno,stratum,utc,radalt,gpsspeed,setalt,setvel,lensfl,ggf,int,gpsq,gpssats,roll,pitch,yaw,maghead,notes,edits,glarev,ph_qual
X,4,24,2022,655,141849,40.8292,-70.2335,180,284,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,655,,,,101.3,1000,100,85,5,5,3,9,,,,,,, ,
Z,4,24,2022,656,141851,40.8283,-70.2336,180,284,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,656,,,,101.6,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,657,141854,40.8272,-70.2336,180,283,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,657,,,,101.4,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,658,141859,40.8247,-70.2336,179,282,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,658,,,,101.6,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,659,141904,40.8223,-70.2335,179,278,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,659,,,,102.6,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,660,141909,40.8199,-70.2335,180,277,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,660,,,,102.2,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,661,141914,40.8175,-70.2335,180,281,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,661,,,,100.3,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,662,141919,40.8152,-70.2335,179,285,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,662,,,,99.3,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,663,141924,40.8134,-70.2335,179,287,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,663,,,,99.7,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,664,141929,40.8108,-70.2334,178,287,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,664,,,,100.2,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,665,141934,40.8083,-70.2334,180,285,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,665,,,,101,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,666,141939,40.8059,-70.2334,179,286,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,666,,,,99.9,1000,100,85,5,5,3,9,,,,,,, ,
Z,4,24,2022,667,141941,40.805,-70.2334,179,286,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,667,,,,99.7,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,668,141944,40.8036,-70.2334,178,286,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,668,,,,99,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,669,141949,40.8014,-70.2333,178,286,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,669,,,,99.3,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,670,141954,40.7991,-70.2333,179,285,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,670,,,,98.8,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,671,141959,40.7968,-70.2333,180,284,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,671,,,,99,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,672,142004,40.7945,-70.2333,180,284,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,672,,,,99.6,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,673,142009,40.7922,-70.2333,179,284,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,673,,,,99,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,674,142014,40.7899,-70.2333,178,281,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,674,,,,99.9,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,675,142019,40.7875,-70.2333,180,280,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,675,,,,100.7,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,676,142024,40.7857,-70.2333,180,277,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,F,676,,,,100.9,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,677,142029,40.7827,-70.2333,180,277,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,4,,,/,T,677,,,,102,1000,100,85,5,5,3,9,,,,,,, ,
S,4,24,2022,678,142029,40.7827,-70.2333,180,277,1,-,,5, , ,4,3,C,6,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,T,678,,,,102,1000,100,85,5,5,3,9,,,,,,, ,
Z,4,24,2022,679,142031,40.7819,-70.2333,180,277,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,T,679,,,,101.8,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,680,142034,40.7804,-70.2333,179,277,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,680,,,,101.8,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,681,142039,40.778,-70.2333,180,275,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,681,,,,101.8,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,682,142044,40.7757,-70.2334,180,278,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,682,,,,100.6,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,683,142049,40.7736,-70.2334,181,280,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,683,,,,99.6,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,684,142054,40.7712,-70.2335,180,276,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,684,,,,101.9,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,685,142059,40.7688,-70.2335,180,276,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,685,,,,101.1,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,686,142104,40.7665,-70.2336,181,278,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,686,,,,101.3,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,687,142109,40.7641,-70.2336,179,277,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,687,,,,102,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,688,142114,40.7616,-70.2336,180,275,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,688,,,,102.1,1000,100,85,5,5,3,8,,,,,,, ,
Z,4,24,2022,689,142116,40.7606,-70.2336,180,275,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,689,,,,101.7,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,690,142119,40.7597,-70.2336,180,274,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,690,,,,102.6,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,691,142124,40.757,-70.2337,180,269,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,691,,,,104.3,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,692,142129,40.7544,-70.2337,180,270,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,692,,,,102.9,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,693,142134,40.7521,-70.2337,180,272,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,693,,,,100.8,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,694,142139,40.7498,-70.2338,180,271,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,694,,,,100.5,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,695,142144,40.7476,-70.2338,179,266,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,695,,,,100.9,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,696,142149,40.7452,-70.2337,179,266,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,696,,,,102.2,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,697,142154,40.7428,-70.2337,179,269,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,697,,,,101.7,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,698,142159,40.7405,-70.2337,179,268,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,698,,,,100.6,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,699,142204,40.738,-70.2337,180,264,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,699,,,,102.1,1000,100,85,5,5,3,8,,,,,,, ,
Z,4,24,2022,700,142206,40.7372,-70.2337,179,265,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,700,,,,101.7,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,701,142209,40.7357,-70.2337,180,273,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,701,,,,99.2,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,702,142214,40.7335,-70.2337,180,278,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,702,,,,98.3,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,703,142219,40.7313,-70.2337,181,281,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,703,,,,97.1,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,704,142224,40.729,-70.2338,179,286,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,704,,,,95.6,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,705,142229,40.7268,-70.2337,179,288,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,705,,,,95.2,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,706,142234,40.7246,-70.2337,180,286,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,706,,,,96.7,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,707,142239,40.7223,-70.2337,180,284,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,707,,,,97.7,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,708,142244,40.7199,-70.2338,180,282,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,708,,,,98.3,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,709,142249,40.7178,-70.2338,179,279,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,709,,,,99.8,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,710,142254,40.7153,-70.2337,178,278,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,710,,,,99.9,1000,100,85,5,5,3,8,,,,,,, ,
Z,4,24,2022,711,142256,40.7146,-70.2337,178,281,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,711,,,,99,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,712,142259,40.713,-70.2337,179,287,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,712,,,,97.7,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,713,142304,40.7107,-70.2337,180,288,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,713,,,,98.9,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,714,142309,40.7084,-70.2336,179,282,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,714,,,,101.5,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,715,142314,40.7063,-70.2336,179,282,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,715,,,,101.5,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,716,142319,40.7038,-70.2336,179,281,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,716,,,,101,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,717,142324,40.7015,-70.2336,180,281,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,717,,,,101.5,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,718,142329,40.6992,-70.2336,180,289,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,718,,,,99.7,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,719,142334,40.6969,-70.2337,180,295,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,719,,,,98.4,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,720,142339,40.6946,-70.2337,181,295,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,720,,,,98.7,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,721,142344,40.6924,-70.2338,179,297,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,721,,,,98.1,1000,100,85,5,5,3,8,,,,,,, ,
Z,4,24,2022,722,142346,40.6914,-70.2338,178,299,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,F,722,,,,97.8,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,723,142349,40.69,-70.2337,177,298,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,5,,,/,T,723,,,,98.7,1000,100,85,5,5,3,8,,,,,,, ,
S,4,24,2022,724,142353,40.6897,-70.2337,177,297,1,-,,5, , ,4,3,C,7,,,,,, , ,,,,,,,,,,,,,,,,,1,6,,,/,T,724,,,,99.5,1000,100,85,5,5,N,8,,,,,,, ,
X,4,24,2022,725,142354,40.6876,-70.2336,179,293,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,6,,,/,T,725,,,,101.9,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,726,142359,40.6852,-70.2336,180,296,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,6,,,/,F,726,,,,99.9,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,727,142404,40.6829,-70.2336,180,301,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,6,,,/,F,727,,,,98,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,728,142409,40.6807,-70.2336,179,305,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,6,,,/,F,728,,,,97,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,729,142414,40.6786,-70.2336,180,305,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,6,,,/,F,729,,,,97.7,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,730,142419,40.6763,-70.2336,178,306,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,6,,,/,F,730,,,,97.4,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,731,142424,40.674,-70.2335,181,306,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,6,,,/,F,731,,,,99.3,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,732,142429,40.6717,-70.2336,178,300,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,6,,,/,F,732,,,,102.4,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,733,142434,40.6692,-70.2334,179,291,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,6,,,/,F,733,,,,105,1000,100,85,5,5,3,8,,,,,,, ,
Z,4,24,2022,734,142435,40.6686,-70.2335,181,290,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,6,,,/,F,734,,,,105.7,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,735,142439,40.6667,-70.2335,181,287,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,6,,,/,F,735,,,,106.6,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,736,142444,40.6646,-70.2335,178,286,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,6,,,/,F,736,,,,105.4,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,737,142449,40.6621,-70.2335,180,283,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,6,,,/,F,737,,,,106.4,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,738,142454,40.6595,-70.2334,178,277,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,6,,,/,F,738,,,,107.2,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,739,142459,40.657,-70.2334,179,277,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,6,,,/,F,739,,,,105.8,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,740,142504,40.6545,-70.2334,180,280,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,6,,,/,F,740,,,,105.2,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,741,142509,40.6521,-70.2334,180,284,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,6,,,/,F,741,,,,102.8,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,742,142514,40.6502,-70.2334,179,286,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,6,,,/,F,742,,,,101.8,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,743,142519,40.6474,-70.2334,179,284,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,6,,,/,T,743,,,,102.3,1000,100,85,5,5,3,8,,,,,,, ,
S,4,24,2022,744,142519,40.6474,-70.2334,179,284,1,-,,5, , ,4,3,C,8,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,T,744,,,,102.3,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,745,142524,40.645,-70.2334,179,283,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,T,745,,,,101.6,1000,100,85,5,5,3,8,,,,,,, ,
Z,4,24,2022,746,142525,40.6445,-70.2334,179,283,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,746,,,,101.7,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,747,142529,40.6426,-70.2334,180,282,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,747,,,,102.2,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,748,142534,40.6402,-70.2335,181,281,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,748,,,,102.9,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,749,142539,40.6378,-70.2335,179,284,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,749,,,,101.2,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,750,142544,40.6356,-70.2335,180,290,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,750,,,,99.8,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,751,142549,40.6333,-70.2335,180,296,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,751,,,,98.7,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,752,142554,40.6311,-70.2335,180,301,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,752,,,,97.2,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,753,142559,40.6288,-70.2336,180,303,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,753,,,,96.9,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,754,142604,40.6266,-70.2336,180,301,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,754,,,,97.7,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,755,142609,40.6242,-70.2336,180,296,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,755,,,,100.3,1000,100,85,5,5,3,9,,,,,,, ,
Z,4,24,2022,756,142611,40.6233,-70.2336,180,294,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,756,,,,100.8,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,757,142614,40.6222,-70.2336,180,294,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,757,,,,100.9,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,758,142619,40.6196,-70.2337,180,294,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,758,,,,100.2,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,759,142624,40.6173,-70.2336,179,296,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,759,,,,99.5,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,760,142629,40.6149,-70.2336,179,298,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,760,,,,98.8,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,761,142634,40.6126,-70.2336,179,297,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,761,,,,99.7,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,762,142639,40.6106,-70.2336,180,299,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,762,,,,99.9,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,763,142644,40.6081,-70.2336,180,302,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,763,,,,99,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,764,142649,40.6058,-70.2336,180,299,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,764,,,,100.3,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,765,142654,40.6034,-70.2336,179,293,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,765,,,,102.4,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,766,142659,40.6009,-70.2335,179,294,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,766,,,,101,1000,100,85,5,5,3,9,,,,,,, ,
Z,4,24,2022,767,142701,40.6002,-70.2335,179,295,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,F,767,,,,100.8,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,768,142704,40.5986,-70.2335,179,294,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,7,,,/,T,768,,,,100.9,1000,100,85,5,5,3,9,,,,,,, ,
S,4,24,2022,769,142708,40.5983,-70.2335,179,293,1,-,,5, , ,4,3,C,9,,,,,, , ,,,,,,,,,,,,,,,,,1,8,,,/,T,769,,,,101,1000,100,85,5,5,N,9,,,,,,, ,
X,4,24,2022,770,142709,40.5965,-70.2334,174,291,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,8,,,/,T,770,,,,101.1,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,771,142714,40.5941,-70.2327,160,294,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,8,,,/,F,771,,,,96.7,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,772,142719,40.5922,-70.2314,141,299,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,8,,,/,T,772,,,,90.4,1000,100,85,5,5,3,9,,,,,,, ,
S,4,24,2022,773,142720,40.5922,-70.2314,141,299,1,-,,5, , ,4,3,C,10,,,,,, , ,,,,,,,,,,,,,,,,,1,9,,,/,T,773,,,,90.4,1000,100,85,5,5,3,9,,,,,,, ,
X,4,24,2022,774,142724,40.5909,-70.2293,118,296,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,9,,,/,T,774,,,,86.2,1000,100,85,5,5,3,8,,,,,,, ,
X,4,24,2022,775,142729,40.5904,-70.2269,94,293,1,-,,5, , ,4,3,C,,,,,,, , ,,,,,,,,,,,,,,,,,1,9,,,/,F,775,,,,82.5,1000,100,85,5,5,3,9,,,,,,, ,
