rectype,month,day,year,eventno,time,lat,long,heading,alt,legtype,legstage,legno,visiblty,glarel,glarer,beaufort,cloud,wx,sightno,strip,speccode,number,numcalf,anhead,photos,idrel,confidnc,behav1,behav2,behav3,behav4,behav5,behav6,behav7,behav8,behav9,behav10,behav11,behav12,behav13,behav14,behav15,psightings,ssightings,pnum,snum,legflag,view,refno,stratum,utc,radalt,gpsspeed,setalt,setvel,lensfl,ggf,int,gpsq,gpssats,roll,pitch,yaw,maghead,notes,edits,glarev,ph_qual
X,5,20,2022,2131,132501,40.5315,-70.5633,117,337, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,49,,,,F,2131,,,,102.6,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2132,132507,40.5303,-70.5604,116,338, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,49,,,,F,2132,,,,102.5,1000,100,85,5,5,3,7,,,,,,, ,
Z,5,20,2022,2133,132510,40.5297,-70.5589,115,338, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,49,,,,F,2133,,,,102.5,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2134,132512,40.5293,-70.5578,114,339, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,49,,,,F,2134,,,,102.5,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2135,132517,40.5283,-70.5547,112,339, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,49,,,,F,2135,,,,103.3,1000,100,85,5,5,3,6,,,,,,, ,
X,5,20,2022,2136,132522,40.5275,-70.5518,110,338, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,49,,,,F,2136,,,,103.9,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2137,132527,40.5267,-70.5488,106,336, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,49,,,,F,2137,,,,105.4,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2138,132532,40.5261,-70.5457,103,334, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,49,,,,F,2138,,,,106.5,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2139,132536,40.5256,-70.543,99,334, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,49,,,,F,2139,,,,107.6,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2140,132541,40.5253,-70.5396,93,334, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,49,,,,F,2140,,,,108.1,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2141,132547,40.5253,-70.536,90,335, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,49,,,,F,2141,,,,108.6,1000,100,85,5,5,3,6,,,,,,, ,
Z,5,20,2022,2142,132547,40.5253,-70.5358,90,335, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,49,,,,F,2142,,,,108.4,1000,100,85,5,5,3,6,,,,,,, ,
X,5,20,2022,2143,132551,40.5252,-70.5328,90,335, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,49,,,,T,2143,,,,108.3,1000,100,85,5,5,3,6,,,,,,, ,
S,5,20,2022,2144,132552,40.5252,-70.5328,90,335, , ,,, , , ,, ,83,,FIWH,1,,,1,3,0,,,,,,,,,,,,,,,,33,50,,,,T,2144,,,,108.3,1000,100,85,5,5,3,6,,,,,,65 DEGREES, ,
X,5,20,2022,2145,132552,40.5252,-70.5327,90,335, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,50,,,,T,2145,,,,108.4,1000,100,85,5,5,3,6,,,,,,, ,
X,5,20,2022,2146,132556,40.5253,-70.5295,86,336, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,50,,,,F,2146,,,,109.2,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2147,132601,40.5258,-70.5263,66,340, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,50,,,,F,2147,,,,110.9,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2148,132607,40.5275,-70.5235,41,340, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,50,,,,F,2148,,,,113.6,1000,100,85,5,5,3,7,,,,,,, ,
Z,5,20,2022,2149,132607,40.5278,-70.5231,37,340, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,50,,,,F,2149,,,,114.2,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2150,132612,40.5297,-70.5217,22,334, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,50,,,,F,2150,,,,117.8,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2151,132617,40.5325,-70.5211,358,339, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,50,,,,F,2151,,,,115.1,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2152,132622,40.5348,-70.5218,334,354, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,50,,,,F,2152,,,,107.3,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2153,132627,40.5368,-70.5239,308,357, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,50,,,,F,2153,,,,102.3,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2154,132632,40.5377,-70.5267,280,341, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,50,,,,F,2154,,,,101.9,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2155,132636,40.5375,-70.5297,252,326, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,50,,,,F,2155,,,,100.1,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2156,132641,40.5364,-70.5323,228,314, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,50,,,,F,2156,,,,99.1,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2157,132646,40.5349,-70.5339,211,309, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,50,,,,F,2157,,,,99.2,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2158,132651,40.5326,-70.5351,192,306, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,50,,,,F,2158,,,,98.2,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2159,132657,40.5302,-70.5354,176,306, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,50,,,,F,2159,,,,97.4,1000,100,85,5,5,3,7,,,,,,, ,
Z,5,20,2022,2160,132657,40.53,-70.5354,174,305, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,50,,,,F,2160,,,,97.3,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2161,132702,40.528,-70.5348,160,307, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,50,,,,F,2161,,,,98.1,1000,100,85,5,5,3,6,,,,,,, ,
X,5,20,2022,2162,132707,40.526,-70.5333,143,327, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,50,,,,T,2162,,,,98.4,1000,100,85,5,5,3,7,,,,,,, ,
S,5,20,2022,2163,132710,40.526,-70.5333,143,327, , ,,, , , ,, ,84,,,,,, , ,,,,,,,,,,,,,,,,,33,51,,,,T,2163,,,,98.4,1000,100,85,5,5,N,7,,,,,,EXACT POINT OF FIWH - UNABLE TO PHOTO, ,
X,5,20,2022,2164,132710,40.5249,-70.532,130,332, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,51,,,,T,2164,,,,98.8,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2165,132712,40.5244,-70.5312,123,334, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,51,,,,F,2165,,,,99,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2166,132717,40.5236,-70.5284,101,337, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,51,,,,F,2166,,,,101.3,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2167,132722,40.5235,-70.5254,81,331, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,51,,,,F,2167,,,,106,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2168,132727,40.5243,-70.5224,61,325, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,51,,,,F,2168,,,,109.9,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2169,132732,40.5261,-70.5196,40,325, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,51,,,,F,2169,,,,112.5,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2170,132737,40.5283,-70.5178,24,326, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,51,,,,F,2170,,,,113.2,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2171,132741,40.5308,-70.5167,14,322, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,51,,,,F,2171,,,,115.8,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2172,132746,40.5333,-70.516,7,315, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,51,,,,F,2172,,,,117.5,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2173,132751,40.5359,-70.5159,359,310, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,51,,,,F,2173,,,,117.7,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2174,132756,40.5386,-70.5159,357,308, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,51,,,,F,2174,,,,116.5,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2175,132801,40.5414,-70.5161,356,308, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,51,,,,F,2175,,,,115.2,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2176,132807,40.5442,-70.5164,357,312, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,51,,,,F,2176,,,,113.2,1000,100,85,5,5,3,7,,,,,,, ,
Z,5,20,2022,2177,132808,40.5447,-70.5164,357,313, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,51,,,,F,2177,,,,113,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2178,132812,40.5468,-70.5165,358,311, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,51,,,,F,2178,,,,112.1,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2179,132817,40.5494,-70.5166,358,312, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,51,,,,F,2179,,,,108.6,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2180,132822,40.5513,-70.5166,359,313, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,51,,,,F,2180,,,,105.5,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2181,132827,40.5541,-70.5167,359,318, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,51,,,,T,2181,,,,101.8,1000,100,85,5,5,3,7,,,,,,, ,
S,5,20,2022,2182,132828,40.5541,-70.5167,359,318, , ,,, , , ,, ,85,,,,,, , ,,,,,,,,,,,,,,,,,33,52,,,,T,2182,,,,101.8,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2183,132828,40.555,-70.5167,359,320, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,52,,,,T,2183,,,,101,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2184,132832,40.5566,-70.5167,359,319, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,52,,,,F,2184,,,,101,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2185,132837,40.5589,-70.5167,359,320, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,52,,,,F,2185,,,,100.4,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2186,132842,40.5612,-70.5167,0,320, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,52,,,,F,2186,,,,100,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2187,132847,40.5635,-70.5167,0,320, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,52,,,,T,2187,,,,99.8,1000,100,85,5,5,3,7,,,,,,, ,
S,5,20,2022,2188,132850,40.5645,-70.5167,0,321, , ,,, , , ,, ,86,,MIWH,1,,,1,3,0,,,,,,,,,,,,,,,,33,53,,,,T,2188,,,,99.4,1000,100,85,5,5,3,7,,,,,,32 DEGREES, ,
X,5,20,2022,2189,132850,40.565,-70.5167,359,323, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,53,,,,T,2189,,,,99,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2190,132852,40.5658,-70.5167,0,324, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,53,,,,F,2190,,,,98.4,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2191,132857,40.5681,-70.5166,0,330, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,53,,,,F,2191,,,,96.9,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2192,132901,40.5702,-70.5166,359,332, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,53,,,,F,2192,,,,97.7,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2193,132907,40.5726,-70.5166,0,330, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,33,53,,,,T,2193,,,,99.6,1000,100,85,5,5,3,7,,,,,,, ,
P,5,20,2022,2194,132908,40.5726,-70.5166,0,330, , ,,, , , ,, ,87,,,,,, , ,,,,,,,,,,,,,,,,,34,53,,,,T,2194,,,,99.6,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2195,132908,40.5734,-70.5166,0,329, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,34,53,,,,T,2195,,,,100.3,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2196,132912,40.575,-70.5167,354,330, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,34,53,,,,T,2196,,,,100.3,1000,100,85,5,5,3,7,,,,,,, ,
S,5,20,2022,2197,132912,40.575,-70.5167,354,330, , ,,, , , ,, ,88,,BASH,1,,,2,3,0,,,,,,,,,,,,,,,,34,54,,,,T,2197,,,,100.3,1000,100,85,5,5,3,7,,,,,,999 FOR BASH ON L - BASH SIGHTING MAY BE EVENT 2194 BUT PUTTING HERE FOR NOW IN CASE NOT, ,
X,5,20,2022,2198,132913,40.5755,-70.5168,349,330, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,34,54,,,,T,2198,,,,100.3,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2199,132917,40.5771,-70.5176,327,329, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,34,54,,,,F,2199,,,,97,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2200,132922,40.5785,-70.5194,301,330, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,34,54,,,,F,2200,,,,91,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2201,132927,40.5791,-70.5222,272,330, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,34,54,,,,F,2201,,,,85.2,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2202,132932,40.5789,-70.5241,254,326, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,34,54,,,,F,2202,,,,83.1,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2203,132936,40.5778,-70.5267,227,315, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,34,54,,,,F,2203,,,,84.5,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2204,132941,40.5763,-70.5283,208,311, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,34,54,,,,T,2204,,,,84,1000,100,85,5,5,3,6,,,,,,, ,
P,5,20,2022,2205,132944,40.5758,-70.5286,203,310, , ,,, , , ,, ,89,,MIWH,1,,,1,3,0,,,,,,,,,,,,,,,,35,54,,,,T,2205,,,,84.6,1000,100,85,5,5,3,7,,,,,,PUTTING MIWH HERE SINCE I THINK YOU SAW IT AS WE WERE CIRCLING AND NOT BEFORE BREAKING TRACK?, ,
X,5,20,2022,2206,132945,40.575,-70.5289,192,307, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,T,2206,,,,84.4,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2207,132946,40.5743,-70.529,181,307, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2207,,,,84,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2208,132952,40.5725,-70.5282,142,316, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2208,,,,82.1,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2209,132956,40.5714,-70.5262,107,328, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2209,,,,85.2,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2210,133001,40.5714,-70.5241,79,331, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2210,,,,90.4,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2211,133007,40.5726,-70.5211,45,327, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2211,,,,98.3,1000,100,85,5,5,3,7,,,,,,, ,
Z,5,20,2022,2212,133007,40.573,-70.5207,39,326, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2212,,,,99.5,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2213,133012,40.5746,-70.5195,19,319, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2213,,,,105.7,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2214,133017,40.5771,-70.5191,353,318, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2214,,,,106.7,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2215,133022,40.5793,-70.5203,325,321, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2215,,,,103.7,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2216,133027,40.5808,-70.5226,293,323, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2216,,,,97.1,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2217,133032,40.581,-70.5252,258,322, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2217,,,,90.1,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2218,133036,40.58,-70.5275,223,317, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2218,,,,86.9,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2219,133042,40.5782,-70.5288,197,309, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2219,,,,88.9,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2220,133046,40.5761,-70.5291,178,305, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2220,,,,91,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2221,133051,40.5741,-70.5286,157,309, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2221,,,,91.6,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2222,133056,40.5725,-70.5268,117,323, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2222,,,,93.4,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2223,133102,40.5725,-70.5239,68,333, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2223,,,,100.3,1000,100,85,5,5,3,7,,,,,,, ,
Z,5,20,2022,2224,133106,40.5737,-70.5219,33,334, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2224,,,,104.5,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2225,133107,40.5741,-70.5217,25,334, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2225,,,,105.3,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2226,133112,40.5765,-70.5216,337,334, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2226,,,,102.9,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2227,133117,40.578,-70.5237,286,332, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2227,,,,91.7,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2228,133122,40.5776,-70.5262,228,324, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2228,,,,82.6,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2229,133127,40.5758,-70.5269,167,316, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2229,,,,82.5,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2230,133132,40.5743,-70.5253,124,317, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2230,,,,89.5,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2231,133136,40.5737,-70.5233,96,318, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2231,,,,95.3,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2232,133141,40.5746,-70.5202,42,331, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2232,,,,101,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2233,133146,40.5769,-70.5193,353,320, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2233,,,,106.2,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2234,133151,40.5788,-70.5209,301,311, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2234,,,,99,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2235,133157,40.5789,-70.5238,241,301, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2235,,,,86.8,1000,100,85,5,5,3,7,,,,,,, ,
Z,5,20,2022,2236,133200,40.5781,-70.5247,203,296, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2236,,,,82.6,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2237,133202,40.5773,-70.5248,174,293, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2237,,,,82.4,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2238,133207,40.5757,-70.5236,126,294, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2238,,,,87.8,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2239,133212,40.5752,-70.521,88,304, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2239,,,,93.5,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2240,133217,40.576,-70.5181,52,315, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2240,,,,97.5,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2241,133222,40.5778,-70.5164,19,325, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2241,,,,99.1,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2242,133226,40.5801,-70.5162,349,323, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2242,,,,101.8,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2243,133231,40.582,-70.5173,323,320, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2243,,,,100.2,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2244,133236,40.5834,-70.5195,294,323, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2244,,,,95.4,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2245,133241,40.5837,-70.5224,262,326, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2245,,,,89,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2246,133246,40.5828,-70.5248,229,330, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2246,,,,83.5,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2247,133252,40.5812,-70.5263,202,335, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2247,,,,81.5,1000,100,85,5,5,3,7,,,,,,, ,
Z,5,20,2022,2248,133253,40.5806,-70.5266,193,335, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2248,,,,81.9,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2249,133257,40.5793,-70.5268,179,336, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2249,,,,83.1,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2250,133302,40.5775,-70.5266,169,335, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2250,,,,86.2,1000,100,85,5,5,3,6,,,,,,, ,
X,5,20,2022,2251,133307,40.5755,-70.5261,171,356, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2251,,,,90.9,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2252,133312,40.5733,-70.5254,159,374, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2252,,,,91.7,1000,100,85,5,5,3,7,,,,,,, ,
X,5,20,2022,2253,133317,40.5716,-70.5238,127,382, , ,,, , , ,, ,,,,,,, , ,,,,,,,,,,,,,,,,,35,54,,,,F,2253,,,,93.4,1000,100,85,5,5,3,7,,,,,,, ,
