"eventno","rectype","month","day","year","time","lat","long","heading","alt","legtype","legstage","legno","visiblty","glarel","glarer","beaufort","cloud","wx","sightno","anglel","angler","speccode","number","numcalf","anhead","photos","idrel","confidnc","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","b15","refno","stratum","utc","radalt","gpsspeed","setalt","setvel","lensfl","ggf","int","gpsq","gpssats","roll","pitch","yaw","maghead","notes","edits","glarev","ph_qual","TrackDist"
2847,"X",7,25,2023,115157,41.05691,-70.81026833,143,473,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",94.8,1000,100,"","","","","","","","","","","","","",0.131414506
2848,"X",7,25,2023,115202,41.05532333,-70.80808,131,464,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.8,1000,100,"","","","","","","","","","","","","",0.137445492
2849,"X",7,25,2023,115207,41.054035,-70.80541667,121,470,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.7,1000,100,"","","","","","","","","","","","","",0.143261261
2850,"X",7,25,2023,115212,41.05296833,-70.802635,116,474,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101,1000,100,"","","","","","","","","","","","","",0.141291593
2851,"X",7,25,2023,115217,41.052055,-70.79974,112,472,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.8,1000,100,"","","","","","","","","","","","","",0.142085326
2852,"X",7,25,2023,115222,41.05126667,-70.79679833,108,479,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.8,1000,100,"","","","","","","","","","","","","",0.141351659
2853,"X",7,25,2023,115227,41.05076333,-70.79374333,100,478,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.8,1000,100,"","","","","","","","","","","","","",0.141587058
2854,"X",7,25,2023,115232,41.05087833,-70.79055833,81,474,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.9,1000,100,"","","","","","","","","","","","","",0.144376112
2855,"P",7,25,2023,115233,41.05103636,-70.7902058,78,473,4,"-","31",5,"","",1,2,"H","152","90","","FIWH","2","","","1","3","0","","","","","","","","","","","","","","","","","","","",105.1,1000,100,"","","","","","","","","","EXACT POINT","","","",0.018569193
2856,"X",7,25,2023,115237,41.05212667,-70.78777333,52,471,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",106.7,1000,100,"","","","","","","","","","","","","",0.146691414
2857,"X",7,25,2023,115242,41.05430333,-70.78640333,8,474,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.6,1000,100,"","","","","","","","","","","","","",0.144661477
2858,"X",7,25,2023,115247,41.056495,-70.78698333,337,483,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",96.1,1000,100,"","","","","","","","","","","","","",0.13418323
2859,"P",7,25,2023,115251,41.05755797,-70.78876033,305,478,4,"-","31",5,"","",1,2,"H","153","90","","FIWH","2","","","1","3","0","","","","","","","","","","","","","","","","","","","",92.6,1000,100,"","","","","","","","","","EXACT POINT","","","",0.102691775
2860,"X",7,25,2023,115252,41.05781,-70.78918167,298,476,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",91.7,1000,100,"","","","","","","","","","","","","",0.12704019
2861,"X",7,25,2023,115257,41.05762,-70.79183667,246,467,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",86.8,1000,100,"","","","","","","","","","","","","",0.120741006
2862,"X",7,25,2023,115302,41.056175,-70.79361,209,469,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",83.8,1000,100,"","","","","","","","","","","","","",0.118206796
2863,"X",7,25,2023,115307,41.054185,-70.793725,174,476,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",85.6,1000,100,"","","","","","","","","","","","","",0.119593902
2864,"X",7,25,2023,115312,41.05229333,-70.792715,155,477,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",87.6,1000,100,"","","","","","","","","","","","","",0.122436894
2865,"X",7,25,2023,115317,41.05079333,-70.790755,121,476,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92.4,1000,100,"","","","","","","","","","","","","",0.126437576
2866,"X",7,25,2023,115322,41.05054,-70.78788333,87,478,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",95.9,1000,100,"","","","","","","","","","","","","",0.13091069
2867,"X",7,25,2023,115327,41.05162,-70.78519667,56,471,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.4,1000,100,"","","","","","","","","","","","","",0.137850114
2868,"X",7,25,2023,115332,41.053655,-70.78364833,17,469,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.7,1000,100,"","","","","","","","","","","","","",0.140865381
2869,"X",7,25,2023,115337,41.0559,-70.783505,356,476,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",95,1000,100,"","","","","","","","","","","","","",0.134946953
2870,"P",7,25,2023,115338,41.05628031,-70.78372097,351,475,4,"-","31",5,"","",1,2,"H","154","90","","FIWH","2","","","1","3","0","37","","","","","","","","","","","","","","","","","","",95,1000,100,"","","","","","","","","","EXACT POINT","","","",0.024839302
2871,"X",7,25,2023,115342,41.057925,-70.784655,330,470,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",95.1,1000,100,"","","","","","","","","","","","","",0.132260858
2872,"X",7,25,2023,115347,41.05919833,-70.786875,298,473,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",89.3,1000,100,"","","","","","","","","","","","","",0.126278359
2873,"X",7,25,2023,115352,41.05938167,-70.78949,268,476,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",84.4,1000,100,"","","","","","","","","","","","","",0.118897748
2874,"X",7,25,2023,115357,41.05843333,-70.791715,234,481,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",82.5,1000,100,"","","","","","","","","","","","","",0.115710041
2875,"X",7,25,2023,115402,41.05675,-70.79279,200,478,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",80.7,1000,100,"","","","","","","","","","","","","",0.112175904
2876,"X",7,25,2023,115407,41.05484667,-70.79244333,163,483,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",84.1,1000,100,"","","","","","","","","","","","","",0.11534979
2877,"X",7,25,2023,115412,41.053285,-70.79075167,133,479,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",89.4,1000,100,"","","","","","","","","","","","","",0.121069534
2878,"X",7,25,2023,115417,41.05246,-70.788105,101,475,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",96.6,1000,100,"","","","","","","","","","","","","",0.129666374
2879,"X",7,25,2023,115422,41.05249833,-70.78505167,80,466,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.7,1000,100,"","","","","","","","","","","","","",0.138264962
2880,"P",7,25,2023,115423,41.05256444,-70.78474893,79,466,4,"-","31",5,"","",1,2,"H","155","90","","FIWH","1","","","1","3","0","","","","","","","","","","","","","","","","","","","",102,1000,100,"","","","","","","","","","EXACT POINT","","","",0.014270189
2881,"X",7,25,2023,115427,41.05316833,-70.78198333,71,464,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.9,1000,100,"","","","","","","","","","","","","",0.144631106
2882,"X",7,25,2023,115432,41.05405833,-70.77900167,68,476,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103.8,1000,100,"","","","","","","","","","","","","",0.145189654
2883,"P",7,25,2023,115432,41.05406786,-70.77897661,68,476,4,"-","31",5,"","",1,2,"H","156","90","","HUWH","1","","","1","3","0","","","","","","","","","","","","","","","","","","","",103.8,1000,100,"","","","","","","","","","EXACT POINT","","","",0.001270491
2884,"X",7,25,2023,115437,41.05511833,-70.776215,62,483,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.6,1000,100,"","","","","","","","","","","","","",0.14131084
2885,"X",7,25,2023,115442,41.05636833,-70.773565,57,478,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.8,1000,100,"","","","","","","","","","","","","",0.14151798
2886,"X",7,25,2023,115447,41.05773167,-70.77091833,55,474,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",106,1000,100,"","","","","","","","","","","","","",0.145114631
2887,"X",7,25,2023,115452,41.05923,-70.76833833,49,479,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105.7,1000,100,"","","","","","","","","","","","","",0.14743166
2888,"X",7,25,2023,115457,41.060995,-70.76619167,35,488,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.5,1000,100,"","","","","","","","","","","","","",0.143786462
2889,"X",7,25,2023,115502,41.063125,-70.76487833,21,487,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.2,1000,100,"","","","","","","","","","","","","",0.141031159
2890,"X",7,25,2023,115507,41.06549333,-70.76466333,356,480,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103.1,1000,100,"","","","","","","","","","","","","",0.142528515
2891,"P",7,25,2023,115511,41.06689074,-70.76566946,332,486,4,"-","31",5,"","",1,2,"H","157","90","","FIWH","2","","","1","3","0","","","","","","","","","","","","","","","","","","","",98.6,1000,100,"","","","","","","","","","EXACT POINT","","","",0.095465628
2892,"X",7,25,2023,115512,41.06749333,-70.76610333,322,488,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",96.7,1000,100,"","","","","","","","","","","","","",0.136632759
2893,"X",7,25,2023,115517,41.06819833,-70.76872667,273,490,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",87.4,1000,100,"","","","","","","","","","","","","",0.126067503
2894,"X",7,25,2023,115522,41.06730333,-70.77112833,226,485,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",87,1000,100,"","","","","","","","","","","","","",0.121270526
2895,"X",7,25,2023,115527,41.06552,-70.77222667,187,482,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",85,1000,100,"","","","","","","","","","","","","",0.118052513
2896,"X",7,25,2023,115532,41.063545,-70.77144,154,485,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",90.1,1000,100,"","","","","","","","","","","","","",0.12381181
2897,"X",7,25,2023,115537,41.06230333,-70.76907167,119,480,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",96,1000,100,"","","","","","","","","","","","","",0.130585547
2898,"X",7,25,2023,115542,41.062435,-70.76595833,72,485,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99.7,1000,100,"","","","","","","","","","","","","",0.141162762
2899,"X",7,25,2023,115547,41.06384,-70.763525,39,490,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99.5,1000,100,"","","","","","","","","","","","","",0.138746052
2900,"P",7,25,2023,115548,41.06419613,-70.76337136,93,490,4,"-","31",5,"","",1,2,"H","158","90","","FIWH","1","","","1","3","0","54","","","","","","","","","","","","","","","","","","",98.7,1000,100,"","","","","","","","","","LUNGE FEEDING","","","",0.02248466
2901,"X",7,25,2023,115552,41.06593,-70.76262333,360,491,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",94.7,1000,100,"","","","","","","","","","","","","",0.13195608
2902,"X",7,25,2023,115557,41.06791,-70.76362,320,489,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",88.9,1000,100,"","","","","","","","","","","","","",0.127153251
2903,"X",7,25,2023,115602,41.06882833,-70.76594,278,481,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",83.8,1000,100,"","","","","","","","","","","","","",0.118611706
2904,"X",7,25,2023,115607,41.068525,-70.76856167,254,480,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",86.4,1000,100,"","","","","","","","","","","","","",0.120061361
2905,"X",7,25,2023,115612,41.06775,-70.77099333,243,479,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",85.5,1000,100,"","","","","","","","","","","","","",0.119503547
2906,"X",7,25,2023,115617,41.06657833,-70.77307167,221,484,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",83.5,1000,100,"","","","","","","","","","","","","",0.117472334
2907,"X",7,25,2023,115622,41.06484667,-70.774125,193,492,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",83,1000,100,"","","","","","","","","","","","","",0.114382535
2908,"X",7,25,2023,115627,41.06286833,-70.77419667,174,489,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",88.1,1000,100,"","","","","","","","","","","","","",0.118824336
2909,"X",7,25,2023,115632,41.06087167,-70.773355,157,493,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",90.7,1000,100,"","","","","","","","","","","","","",0.125790373
2910,"P",7,25,2023,115633,41.0605231,-70.77298279,152,495,4,"-","31",5,"","",1,2,"H","159","90","","FIWH","2","","","1","3","0","","","","","","","","","","","","","","","","","","","",91.1,1000,100,"","","","","","","","","","EXACT POINT","","","",0.026868423
2911,"X",7,25,2023,115637,41.059225,-70.77159667,136,500,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92.7,1000,100,"","","","","","","","","","","","","",0.126930031
2912,"X",7,25,2023,115642,41.05790333,-70.76925333,123,491,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97.4,1000,100,"","","","","","","","","","","","","",0.132483644
2913,"X",7,25,2023,115647,41.056855,-70.76650667,115,490,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.4,1000,100,"","","","","","","","","","","","","",0.139373835
2914,"X",7,25,2023,115652,41.05604333,-70.76360833,109,496,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.5,1000,100,"","","","","","","","","","","","","",0.139977015
2915,"X",7,25,2023,115657,41.055505,-70.76058667,102,501,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.5,1000,100,"","","","","","","","","","","","","",0.14057153
2916,"X",7,25,2023,115702,41.055145,-70.757495,98,501,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.7,1000,100,"","","","","","","","","","","","","",0.141634365
2917,"X",7,25,2023,115707,41.05494333,-70.75431,94,503,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.7,1000,100,"","","","","","","","","","","","","",0.144709105
2918,"X",7,25,2023,115707,41.05494333,-70.75431,94,503,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.7,1000,100,"","","","","","","","","","","","","",0
2919,"X",7,25,2023,115712,41.05507,-70.75110667,81,506,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.8,1000,100,"","","","","","","","","","","","","",0.145231045
2920,"X",7,25,2023,115717,41.055905,-70.74812167,64,517,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.3,1000,100,"","","","","","","","","","","","","",0.144144911
2921,"P",7,25,2023,115718,41.05617215,-70.74777994,59,516,4,"-","31",5,"","",1,2,"H","160","","","TUNS","1","","","1","3","0","","","","","","","","","","","","","","","","","","","",104.5,1000,100,"","","","","","","","","","BLUEFIN","","","",0.022285431
2922,"X",7,25,2023,115722,41.05763,-70.745915,34,513,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105.8,1000,100,"","","","","","","","","","","","","",0.143901569
2923,"X",7,25,2023,115727,41.05992833,-70.74489667,8,510,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103.6,1000,100,"","","","","","","","","","","","","",0.145490619
2924,"X",7,25,2023,115732,41.06223333,-70.74530833,336,510,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99.2,1000,100,"","","","","","","","","","","","","",0.139642456
2925,"X",7,25,2023,115737,41.06392333,-70.747245,305,506,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",95.9,1000,100,"","","","","","","","","","","","","",0.134097992
2926,"X",7,25,2023,115742,41.06455667,-70.749985,282,510,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",91.7,1000,100,"","","","","","","","","","","","","",0.129734663
2927,"P",7,25,2023,115747,41.06439477,-70.75240461,262,514,4,"-","31",5,"","",1,2,"H","161","90","","HUWH","1","","","1","3","0","","","","","","","","","","","","","","","","","","","",89.5,1000,100,"","","","","","","","","","","","","",0.10996316
2928,"X",7,25,2023,115747,41.06437333,-70.752725,260,514,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",89.2,1000,100,"","","","","","","","","","","","","",0.124523865
2929,"X",7,25,2023,115752,41.06394667,-70.75539833,258,510,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",89.8,1000,100,"","","","","","","","","","","","","",0.123700663
2930,"X",7,25,2023,115757,41.06343833,-70.75810833,254,507,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",91.8,1000,100,"","","","","","","","","","","","","",0.126419279
2931,"X",7,25,2023,115802,41.06266833,-70.76066667,244,507,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",88.9,1000,100,"","","","","","","","","","","","","",0.124701439
2932,"X",7,25,2023,115807,41.061605,-70.76296833,237,513,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",87.4,1000,100,"","","","","","","","","","","","","",0.122200678
2933,"X",7,25,2023,115812,41.06037667,-70.765145,232,513,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",89.6,1000,100,"","","","","","","","","","","","","",0.123082046
2934,"X",7,25,2023,115817,41.05903333,-70.76726,228,512,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",90.4,1000,100,"","","","","","","","","","","","","",0.125192871
2935,"X",7,25,2023,115822,41.05760333,-70.76925,226,517,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",88.8,1000,100,"","","","","","","","","","","","","",0.124452261
2936,"X",7,25,2023,115827,41.05615833,-70.77120167,226,517,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",90,1000,100,"","","","","","","","","","","","","",0.123832429
2937,"X",7,25,2023,115832,41.05469,-70.773235,227,513,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92.8,1000,100,"","","","","","","","","","","","","",0.127463582
2938,"X",7,25,2023,115837,41.053215,-70.775375,228,511,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",94.2,1000,100,"","","","","","","","","","","","","",0.13126542
2939,"X",7,25,2023,115842,41.0518,-70.77754167,230,516,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92.9,1000,100,"","","","","","","","","","","","","",0.129774314
2940,"X",7,25,2023,115847,41.05043,-70.77974667,232,515,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",93.8,1000,100,"","","","","","","","","","","","","",0.129358251
2941,"X",7,25,2023,115852,41.04908,-70.782015,233,518,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",93.8,1000,100,"","","","","","","","","","","","","",0.130838462
2942,"P",7,25,2023,115854,41.04858614,-70.78288702,233,518,4,"-","31",5,"","",1,2,"H","162","90","","MIWH","1","","","1","3","0","","","","","","","","","","","","","","","","","","","",94,1000,100,"","","","","","","","","","EXACT POINT","","","",0.049378663
2943,"X",7,25,2023,115857,41.04777833,-70.78431333,234,517,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",94.4,1000,100,"","","","","","","","","","","","","",0.130146077
2944,"X",7,25,2023,115902,41.04655667,-70.78676,239,514,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",96.4,1000,100,"","","","","","","","","","","","","",0.132867717
2945,"X",7,25,2023,115907,41.04551833,-70.789395,245,517,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97,1000,100,"","","","","","","","","","","","","",0.13462161
2946,"X",7,25,2023,115907,41.04551833,-70.789395,245,517,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97,1000,100,"","","","","","","","","","","","","",0
2947,"X",7,25,2023,115912,41.04462333,-70.79209167,248,523,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",95.3,1000,100,"","","","","","","","","","","","","",0.133411454
2948,"X",7,25,2023,115917,41.04383667,-70.794825,251,521,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",96.1,1000,100,"","","","","","","","","","","","","",0.132478381
2949,"X",7,25,2023,115922,41.04314,-70.79764167,253,520,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97.2,1000,100,"","","","","","","","","","","","","",0.134231166
2950,"X",7,25,2023,115927,41.04252333,-70.8005,256,521,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",96.8,1000,100,"","","","","","","","","","","","","",0.134627129
2951,"X",7,25,2023,115932,41.04205667,-70.803415,260,520,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.2,1000,100,"","","","","","","","","","","","","",0.134943802
2952,"X",7,25,2023,115937,41.0417,-70.80640833,262,518,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99.8,1000,100,"","","","","","","","","","","","","",0.137232128
2953,"X",7,25,2023,115942,41.04144167,-70.80944333,265,520,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99.6,1000,100,"","","","","","","","","","","","","",0.138310946
2954,"X",7,25,2023,115947,41.04130667,-70.812485,268,521,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99.4,1000,100,"","","","","","","","","","","","","",0.137979097
2955,"X",7,25,2023,115952,41.041265,-70.81555333,270,516,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.9,1000,100,"","","","","","","","","","","","","",0.138971113
2956,"X",7,25,2023,115957,41.04126833,-70.81868167,270,512,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.8,1000,100,"","","","","","","","","","","","","",0.14166586
2957,"X",7,25,2023,120002,41.04148,-70.82181667,283,508,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103.2,1000,100,"","","","","","","","","","","","","",0.142535069
2958,"X",7,25,2023,120007,41.04258833,-70.82467,308,499,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",106.5,1000,100,"","","","","","","","","","","","","",0.145339862
2959,"X",7,25,2023,120012,41.04452167,-70.82681833,327,486,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.8,1000,100,"","","","","","","","","","","","","",0.151453603
2960,"X",7,25,2023,120017,41.047055,-70.827975,352,450,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",117.2,1000,100,"","","","","","","","","","","","","",0.160867602
2961,"X",7,25,2023,120022,41.04997833,-70.82768833,10,469,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",123.2,1000,100,"","","","","","","","","","","","","",0.175997581
2962,"X",7,25,2023,120027,41.052545,-70.826605,23,496,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",113.3,1000,100,"","","","","","","","","","","","","",0.161721966
2963,"X",7,25,2023,120032,41.05482,-70.82497667,34,502,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",110.3,1000,100,"","","","","","","","","","","","","",0.155218296
2964,"X",7,25,2023,120037,41.05685333,-70.82283167,44,498,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",113.4,1000,100,"","","","","","","","","","","","","",0.155997605
2965,"X",7,25,2023,120042,41.05842833,-70.82008167,61,507,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",110,1000,100,"","","","","","","","","","","","","",0.156342725
2966,"X",7,25,2023,120047,41.05928833,-70.81701333,76,528,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.1,1000,100,"","","","","","","","","","","","","",0.148197684
2967,"X",7,25,2023,120052,41.05937,-70.814,99,547,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",95.2,1000,100,"","","","","","","","","","","","","",0.136508609
2968,"X",7,25,2023,120057,41.058595,-70.81130833,120,547,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",93.3,1000,100,"","","","","","","","","","","","","",0.130440326
2969,"X",7,25,2023,120102,41.05708833,-70.80915333,141,530,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",96.2,1000,100,"","","","","","","","","","","","","",0.13304856
2970,"X",7,25,2023,120107,41.05508833,-70.80779,161,529,4,"-","31",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",94.5,1000,100,"","","","","","","","","","","","","",0.135015968
